지역 및 규모,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
전북(102㎡초과 ~ 135㎡이하),100.0500789,100.2168814,100.1994107,100.2611975,100.1507784,100.108648,100.108648,100.0422706,99.96805123,100.0411157,100.10214,100.1654283,99.90743366,99.90609828,99.97303262,100.0212002,99.93013455,99.86039044,99.79295441,99.87169439,99.98734194,100.0519807,100.1639818,100.3122889,100.3890808,100.3447589,100.3447589,100.2041393,100.2213181,100.1550015,100.0133145,99.97489584,99.93530841,99.95595326,99.82605729,99.82772705,99.77802546,99.73222861,99.81942677,99.90867632,99.93884462,100.1011385,100.143182,100.1404688,100.0208953,99.99319341,100.0526519,100,99.95714497,99.98064026,100.1172573,100.1273257,100.0489899,100.001841,99.77316328,99.36010778,99.26309088,99.52553133,99.6029994,99.69862756,99.76764231,99.76300864,99.66550814,99.54971004,99.41607257,99.33156157,99.18327608,98.89911085,98.77871108,98.4860764
전북(135㎡초과),99.72810094,99.50087329,99.75070906,100.1537699,99.95429958,99.79174277,100.0292358,100.0292358,99.95449182,99.76784881,100.0829111,100.0829111,100.0283528,100.0283528,100.0075569,100.0075569,100.1827044,99.95425565,100.116399,100.1179652,100.6350407,100.6350407,100.7528967,100.7871299,100.7795251,100.7001374,100.7001374,100.6505961,100.601539,100.4222016,100.3423581,100.3423581,100.3423581,100.2911541,100.2116653,100.0305602,100.1483962,100.1483962,100.113714,100.113714,100.2377504,100.3234888,100.1855247,100.25421,100.1239143,100.1183376,100,100,100.0932445,99.88739619,99.90917984,100.0035928,100.0645221,99.625025,99.72163207,99.48919045,99.27753084,99.21463376,99.41705174,99.3353033,99.0101042,98.66792236,99.38014987,99.06879216,98.98032844,98.53480372,97.9121289,97.2537167,96.78459632,96.0646716
전남(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.85429634,99.81976463,100.0889091,100.016625,99.95746789,100.0437208,100.1096962,99.93346277,99.26076682,99.39611102,100.069773,100.5374292,100.6700714,100.8236081,101.1043245,101.7810762,102.3104383,102.3882856,102.4375163,102.5348627,102.4643808,102.4203352
전남(40㎡초과 ~ 60㎡이하),98.8263791,98.67243392,98.44720615,98.22125627,98.32019207,98.10928566,97.90427526,97.50286103,97.24132876,97.21633317,97.28595321,97.21907711,97.08245347,97.00054882,96.74962675,96.66607108,96.74433446,96.72059181,96.9086351,97.07058522,97.10550071,97.1110226,97.23881177,97.47675169,97.69017136,97.84544215,97.83816803,97.94445153,98.12910492,98.26479216,98.27091163,98.34222943,98.42912645,98.51210989,98.60152533,98.7462732,98.88793699,98.84869507,98.8653667,98.86397874,98.92888364,98.99790223,99.28412255,99.40826484,99.38139149,99.51102016,99.6429948,100,100.1152914,100.3928039,100.5838047,100.8556103,101.0174736,100.9572722,100.8497019,100.8771086,101.2395192,101.272235,101.350632,101.8414988,101.9207627,102.0296945,102.0057207,101.9370877,102.0701883,101.9167531,101.7301413,101.5522644,101.570124,101.578986
전남(60㎡초과 ~ 85㎡이하),95.92484573,95.68244786,95.64927687,95.42513598,95.23403889,95.14608992,94.92617423,94.69060526,94.48303778,94.43242646,94.27355713,94.16257047,93.99515409,93.89436169,93.64914749,93.68375401,93.79958171,93.80810103,93.93305146,94.00850393,94.13777563,94.34511677,94.51928222,94.86428874,95.03626996,95.19475345,95.43596699,95.48515854,95.6081221,95.81981068,95.84622669,96.03342064,96.23881449,96.29639854,96.48455687,96.71170282,96.89856619,97.14440286,97.18943299,97.39625564,97.60526953,98.04313151,98.27749738,98.52634313,99.22542407,99.51565522,99.80009464,100,100.2079493,100.4813558,100.8631173,101.0126541,101.0540949,100.9854604,101.0473461,101.1661859,101.3398492,101.51948,101.7792443,101.8673442,102.0668017,102.1275137,102.1804919,102.1986633,102.1249174,102.0810176,102.0669593,102.0251124,102.0807896,102.061997
전남(85㎡초과 ~ 102㎡이하),98.97900741,98.29873126,98.29873126,98.29873126,97.27891156,95.57762607,95.57762607,95.57762607,94.89734962,94.89734962,94.89734962,94.21707311,94.21707311,94.21707311,94.21707311,95.23809524,95.23809524,95.23809524,95.23809524,95.23809524,95.23809524,95.23809524,94.55782313,95.23809524,95.91836735,95.91836735,93.87755102,93.87755102,91.83673469,91.15646259,91.15646259,93.87755102,94.55782313,95.23809524,95.91836735,95.91836735,97.27891156,97.27891156,97.27891156,97.95918367,98.63945578,98.63945578,98.63945578,97.95918367,100,100,100,100,100,100,100,100,100,100,100,100.4,102,102,102,102,104,104,104,104,107.5862069,107.5862069,107.5862069,107.2275862,107.5862069,107.5862069
전남(102㎡초과 ~ 135㎡이하),98.58227657,98.245853,98.00329302,97.55004453,98.34294666,98.23766198,98.06139681,97.81889034,97.78600895,97.47887079,97.29134139,97.45460946,97.40972175,97.4747401,97.02394504,96.93911776,97.04571334,97.08290468,97.05466528,97.09756411,97.73222451,97.55233101,97.49937088,97.81143719,97.31444249,97.29544089,97.22053724,97.17281972,97.63103808,98.15783414,98.3082442,98.18614726,98.35095191,98.43060258,98.76382284,98.81676434,99.12118131,99.18442306,99.14432997,99.19772779,99.43066759,99.24327365,99.02831679,98.80009871,99.43811915,99.48903482,99.79753227,100,99.78050233,99.55628275,99.61986765,99.6010558,99.97667115,100.1171535,100.2668868,100.2610418,100.0698769,100.1822938,100.5125033,100.851169,100.9970911,101.1666429,101.2753542,101.3942957,102.0328323,102.408698,102.2678789,102.4035465,102.2181352,102.1810397
전남(135㎡초과),96.58279471,96.66623883,96.74940472,98.37840759,99.2300863,99.2300863,99.06132973,99.82332127,99.82332127,99.82332127,100.3235605,101.0756366,101.0756366,101.0756366,101.2248444,101.2248444,101.2248444,101.399241,102.292793,102.292793,102.292793,102.5855836,102.8777879,104.1855578,104.0408213,105.338405,105.338405,105.338405,104.7468452,104.7468452,104.7468452,104.6030302,104.6030302,104.6030302,104.3149823,104.3149823,103.5924031,102.866263,102.866263,102.866263,102.7085109,102.2717632,101.5409209,101.5409209,100.3638145,99.77160846,99.77160846,100,100,100,100,100,100.7462687,100.7462687,100.7462687,100.7462687,100.7462687,100.7462687,100.7462687,101.119403,101.119403,101.119403,101.119403,101.4871099,101.4871099,101.4871099,102.2225237,102.5902307,102.5902307,102.5902307
경북(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.01548,99.58285395,99.32732061,99.17738172,98.44705482,98.06400273,97.63559463,97.08816901,96.53790276,95.53049615,94.59905502,94.03316028,92.76622152,91.85659389,91.20319364,90.56906555,89.66803265,89.26869436,89.11137355,88.42194316,88.15551195,87.84036701
경북(40㎡초과 ~ 60㎡이하),99.98147108,101.5871634,102.722142,103.4415867,103.9672113,104.3797668,104.6931377,104.8985281,105.136525,105.4626134,105.933846,106.4271636,106.8551099,107.2238472,107.6980913,108.3393325,108.7956096,109.1399354,109.5893337,109.8260101,110.122246,110.4372837,110.5796372,110.66136,110.3780008,110.1037431,109.9019355,109.4047201,109.0186608,108.4209257,107.7214419,106.9221939,106.3032894,105.7373678,105.5057035,105.1382432,104.6768825,104.4399591,104.0649749,103.6045399,103.0676569,102.5716623,102.2263709,101.7467535,101.3518432,100.9690752,100.4551902,100,99.53767651,99.02683639,98.54887258,98.03583713,97.53434308,96.85660651,96.2570406,95.83604174,95.18523312,94.5228984,93.93437436,93.30904516,92.42943712,91.63056478,91.05195824,90.48196414,89.63464596,89.02606609,88.35223453,87.89088555,87.28366095,86.64223193
경북(60㎡초과 ~ 85㎡이하),97.62826245,99.12874424,100.001573,100.5723899,101.1565188,101.5587633,101.8939301,102.1595635,102.3735573,102.7356373,103.0817629,103.4390269,103.8378098,104.2690424,104.5730884,105.0436358,105.510739,105.8201896,106.2786026,106.411798,106.8198742,107.4836597,107.7951731,107.8691296,107.7624871,107.6395903,107.4222064,107.1809391,106.7930629,106.3050479,105.8366063,105.3857014,104.9222881,104.5702067,104.2610579,103.9087996,103.4122354,103.1613241,102.8761934,102.5981551,102.2293862,101.9529253,101.7143927,101.4277338,101.0967828,100.8230406,100.4232166,100,99.63735431,99.18367641,98.9287816,98.59484484,98.14306848,97.75843036,97.44072484,97.04413484,96.39739465,95.87249733,95.44155049,95.00179466,94.37586545,93.92188667,93.48747912,93.01597541,92.35206226,91.79784073,91.33219548,90.98222186,90.65648813,90.38764745
경북(85㎡초과 ~ 102㎡이하),98.01600469,98.51929682,97.34225167,97.61869347,97.61869347,97.7840254,97.94891337,98.10048001,98.23712006,98.23712006,98.72516431,99.05635319,100.0771434,100.4456899,101.4188633,101.5049797,101.7189866,102.0053287,102.1901512,102.3994825,102.7847623,102.9070384,103.0281949,102.9962102,102.5405083,102.234906,102.313642,102.1601757,102.1601757,102.3932465,102.2390613,101.8728248,101.7774875,101.7774875,101.7735465,101.1604581,101.0034612,100.8901141,100.8901141,100.7757336,100.483136,101.0680012,100.9904056,100.8324018,100.2550908,99.96363493,99.99272142,100,99.0989392,97.75489243,97.75489243,97.87813622,97.87813622,97.87813622,97.87813622,97.87813622,97.56945124,96.95502222,96.49701745,96.34495727,96.80161064,96.80161064,96.15618302,96.15618302,95.7211596,95.7211596,95.7211596,95.7211596,95.57855289,95.41272134
경북(102㎡초과 ~ 135㎡이하),94.70769551,96.35280494,96.97679669,97.37686088,98.03849484,98.28734719,98.51890782,98.64820266,98.97332943,99.35876655,100.0103446,100.3740983,101.1789887,102.022025,102.4289305,102.7285712,103.3977704,103.9091743,104.6929305,104.9078745,105.3001519,105.9100688,106.0772518,106.2485792,106.0285194,106.0364356,105.9075198,105.5433863,105.2000009,105.0397035,104.7298604,104.3546797,104.0212766,103.8569666,103.7577582,103.7327982,103.3735737,103.1903959,102.8449226,102.6557387,102.3213459,101.9781046,101.8556414,101.5521126,101.3620602,100.9769379,100.4494335,100,99.5275764,99.27491176,99.05048414,99.03577663,98.88167927,98.67796998,98.39794385,98.043697,97.88643356,97.50471549,96.86787084,96.48236055,96.46260632,95.95018197,95.55128665,95.42253378,95.05117199,94.53078274,94.15069255,93.6875347,92.78004165,92.37912675
경북(135㎡초과),92.74555736,95.3660185,95.3660185,95.3660185,95.35057158,95.35057158,95.35057158,95.35057158,95.35057158,95.46618262,96.25913612,96.47798298,97.17651389,98.24528791,98.58023754,99.04925271,99.63979067,99.68535496,100.0082996,100.0082996,100.2100685,100.451608,100.8581112,101.0536069,101.7829811,101.7198173,102.1417053,102.506189,103.2645921,103.6218784,103.4914862,103.8506215,104.1419675,103.7599441,103.7102795,103.5356058,103.6695918,103.5037076,103.5037076,103.4212723,103.2208326,102.5943663,102.4321112,102.1669424,101.8509637,101.4661757,100.757109,100,100,99.43926582,98.4998335,97.93319987,97.93319987,97.93319987,97.55418582,97.55418582,95.76771907,94.32148687,94.32148687,94.32148687,94.32148687,93.3623683,92.97680395,92.39636938,92.00800456,92.00800456,91.03207893,89.92495049,89.92495049,89.92495049
경남(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.22205914,98.64661856,97.86549705,97.20601609,96.2752985,95.48909995,93.74290965,92.58933418,90.17643127,88.9124046,87.72590405,87.14135499,86.18774891,85.8659203,85.34056634,85.57154384,85.07732562,84.95034874,84.67592164,84.08055084,83.60437619,83.15201513
경남(40㎡초과 ~ 60㎡이하),99.24113343,99.41369502,99.59329612,99.85052747,100.1129341,100.3737209,100.5773,100.7714525,101.0573996,101.3489069,101.7932002,102.0838995,102.4153463,102.6419269,102.88933,103.1375712,103.4653601,103.7646113,104.0277018,104.1679005,104.3300765,104.6207329,104.7725081,104.9524367,105.106362,105.1495227,105.1449354,105.137875,105.1717152,105.0666573,104.9276728,104.8563564,104.7634334,104.6597313,104.4822357,104.3627343,103.9502694,103.7987829,103.6169983,103.5822986,103.2828306,102.9806796,102.6452677,102.2672207,101.7697524,101.3073949,100.7488478,100,99.57509271,98.89116904,98.1749875,97.56225935,96.78301044,95.88957161,95.06239885,94.1615013,92.96809373,92.11231306,91.17854926,90.60063205,89.77759577,89.06321107,88.52533381,87.9262012,87.42940075,86.89760476,86.38284026,85.58881439,84.83760185,84.19899969
경남(60㎡초과 ~ 85㎡이하),101.0555145,101.1350345,101.2578995,101.4040584,101.6257586,101.7864235,101.9054221,102.1318347,102.3342283,102.6194618,102.9802085,103.2763556,103.5562053,103.730734,103.8542686,104.0266033,104.2122405,104.3522863,104.5080534,104.6211509,104.7419448,104.9188084,105.087258,105.2284501,105.3885714,105.3332617,105.2367068,105.1868235,105.0875366,104.9852189,104.8842223,104.6854104,104.4933701,104.3087581,104.0696179,103.8906817,103.6732016,103.5453892,103.5034236,103.4051326,103.167531,102.9037026,102.6059587,102.2159144,101.6601772,101.195597,100.6878511,100,99.64036549,99.13311581,98.69717705,98.31476291,97.87834469,96.85602611,96.19249353,95.40737682,94.49866519,93.69069326,93.06201451,92.46933222,91.71917976,91.17824557,90.7983505,90.45696626,89.96045769,89.50223428,89.00768612,88.44073464,87.95778582,87.48866506
경남(85㎡초과 ~ 102㎡이하),98.62434645,98.65262945,98.77292792,98.92156315,99.14467101,99.23280247,99.43415779,99.4601281,99.5805918,99.67197418,99.76187662,100.0238635,100.1564151,100.302662,100.4300903,100.5350163,100.764824,100.8213821,101.1220681,101.3133504,101.3133504,101.3852056,101.4219553,101.4686183,101.6566386,101.4716696,101.7735227,101.8655284,102.0903712,102.4036413,102.6468387,102.6582717,102.7221224,102.7575751,102.792895,102.6467288,102.5375685,102.2875659,101.8440733,101.8946778,101.9590867,102.2948195,101.9766679,101.7696769,101.2727813,101.162819,100.8658277,100,99.95086388,99.88456638,99.71571172,99.55506905,99.40911416,98.77336835,97.9667068,97.73821642,96.72377292,95.80692021,95.19554971,95.06306075,94.7896267,94.18594863,93.73536634,93.14117749,92.11594139,91.67345323,90.92979706,90.64066352,90.37691664,90.02919994
경남(102㎡초과 ~ 135㎡이하),99.02844715,99.06507873,98.94488748,99.11733763,99.34153354,99.425148,99.46936735,99.52904812,99.72272532,99.86170838,100.157244,100.3011227,100.5447633,100.7472528,100.8916591,100.9692143,101.2787465,101.4443223,101.7203426,101.8094253,101.7581337,102.1462074,102.2945124,102.3675149,102.4600324,102.3996522,102.4709854,102.3379237,102.414818,102.4768672,102.2246539,102.2110958,102.1922188,102.2043239,102.4160973,102.2399125,102.2214637,102.3522871,102.4267813,102.4950702,102.5254245,102.4310836,102.1349783,101.8400605,101.2706435,100.9231246,100.532413,100,99.8510524,99.42077862,99.34177823,98.94258716,98.49595184,97.64929482,97.13801864,96.40213404,95.44109922,94.49667683,93.58200622,92.92012004,92.55651679,91.97059101,91.78300737,91.43630963,91.1740762,90.77126174,90.27098967,89.7886193,89.30202853,89.01766816
경남(135㎡초과),102.0525614,102.1530795,102.3100001,102.4617111,102.5667926,102.5869481,102.6870411,102.6051921,102.6195234,102.2720872,102.4944027,102.5956435,103.1025279,103.2145131,103.2289887,103.3551592,103.5440891,103.8659042,103.9442236,103.7476982,103.7778987,103.8454894,103.9958942,104.064772,104.1100605,103.9966968,103.9365544,103.7193339,103.6324151,103.6261681,103.6381748,103.502846,103.4542667,103.2279097,103.1880323,103.2197353,102.9860641,102.7905185,102.7657083,102.6830761,102.6686571,102.4895075,102.3521356,101.8843259,101.3916243,101.0263666,100.6748908,100,99.91255063,99.18707965,99.18707965,99.18707965,98.4893411,97.78133197,97.47253371,96.52037435,94.6505117,93.43342874,92.51991036,91.63523886,91.30149927,91.1689817,90.18809098,89.86320455,88.76255865,88.54471581,88.54471581,87.75424378,86.86448413,86.29925553
제주(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,99.15984963,99.38622844,99.10490046,99.10490046,98.3210161,97.86313588,98.15941115,97.24993218,97.05656623,96.7440662,96.16119261,96.16119261,95.94944688,95.70018268,95.27722133,95.07189872,94.85415235,94.68158079,94.26767545,93.71717287,93.1479898
제주(40㎡초과 ~ 60㎡이하),78.54037743,78.84918416,79.16616415,79.11672701,79.03544232,79.2487401,78.94734612,79.03417096,79.22447877,79.5759455,80.04842223,80.43818434,81.52013992,82.73188328,83.50213206,84.33155909,85.12670508,85.55166895,86.00771663,86.61867189,87.40508476,88.36496508,89.04446993,89.79815272,92.38818241,94.4791366,96.45529393,97.21449252,97.47965222,97.47965222,97.46023322,97.52261746,97.69823618,98.15281397,98.52487542,99.11335082,99.46330995,99.74910864,99.91851094,99.90648129,99.92611777,99.69931829,99.57903493,99.46846347,99.7914281,99.81658493,99.74238983,100,100.2364973,99.46237415,99.10878007,99.26503765,98.61906463,97.98526123,98.18044615,98.05031866,97.36645239,97.03837689,96.94073673,96.48880078,96.4938132,95.9913231,95.53742948,95.12204813,95.00508532,95.11403684,95.27164628,95.01672071,94.51979986,94.16773132
제주(60㎡초과 ~ 85㎡이하),79.5496057,79.89385955,80.04687007,79.81120696,79.71201329,79.70933878,79.56383534,79.53870187,79.66505836,79.8488121,80.20770481,80.52366806,81.52567455,82.36332582,82.84057369,83.3527509,83.9071485,84.73527655,85.27292914,86.1408495,86.7825798,87.6726789,88.34986668,89.90485504,92.8328787,95.29356595,96.84871933,97.55260701,97.65508747,97.61790695,97.61070574,97.63577787,97.65562632,97.95071375,98.27482107,98.85970907,99.30685488,99.72535837,99.83096083,99.82914545,99.93747714,100.019444,99.78332181,99.75341962,100.1143541,100.1108963,100.1293732,100,99.58574152,99.43199076,99.51721701,99.58404246,99.29899632,99.20999438,99.11276207,98.88583992,98.32028425,98.12333885,97.71384577,97.58295694,97.34058808,97.01745452,97.03034377,97.03802743,96.8774531,96.67345239,96.3912495,96.04776673,95.70024314,95.28881418
제주(85㎡초과 ~ 102㎡이하),86.96201021,87.79141783,88.62081429,88.62081429,88.62081429,88.62081429,87.79141783,87.79141783,87.79141783,88.62081429,88.62081429,88.62081429,89.4501999,90.27957496,90.27957496,91.10893976,91.10893976,91.10893976,92.76763968,93.37066057,93.37066057,93.37066057,93.97367741,94.57669027,98.19468806,98.19468806,99.40065873,100.606616,100.606616,100.606616,100.606616,100.606616,100.606616,100.606616,100.606616,100.606616,101.819838,101.819838,101.819838,101.2132286,101.2132286,101.2132286,100.606616,100,100,100,100,100,100,98.75933297,98.51044004,98.51044004,98.51044004,98.51044004,98.51044004,98.51044004,98.20111004,97.45713237,97.45713237,98.69645485,98.57074639,99.27352712,99.27352712,99.27352712,98.49475587,98.49475587,98.49475587,93.66286695,93.66286695,91.99770431
제주(102㎡초과 ~ 135㎡이하),80.13018884,80.85947443,81.04357812,80.95170349,81.04357812,81.01686019,81.01686019,80.9840802,80.9840802,81.37033066,81.50977126,81.60580506,82.58128143,83.36238392,83.99450423,84.41681769,85.06595814,85.61626954,86.16567872,87.48098621,88.46445676,89.29261558,90.25639369,91.80295459,94.24184737,95.73976521,96.8113102,97.46163542,97.79308422,97.79308422,97.70730295,97.73549522,97.79602412,98.08470648,98.1284486,98.8269114,99.74855302,99.95837392,100.1339542,100.2014048,99.93483667,99.47377143,99.38219099,99.81151077,100.0826175,100.0546618,100.0107804,100,99.55525046,98.98433994,98.8693637,98.92202466,98.37322255,98.37322255,98.20112259,97.86156012,97.34775295,96.34344262,96.60070682,96.75440991,96.31652029,96.31652029,96.19684453,96.17271993,96.0199409,95.92458431,95.92458431,95.55340069,95.14530728,94.27726915
