,구분,죄종,발생검거,건수,date
5072,동작,강도,발생,7.0,2016-01-01
5073,동작,강도,검거,7.0,2016-01-01
5074,동작,강간,발생,325.0,2016-01-01
5075,동작,강간,검거,149.0,2016-01-01
5076,동작,절도,발생,1226.0,2016-01-01
5077,동작,절도,검거,554.0,2016-01-01
5078,동작,폭력,발생,1661.0,2016-01-01
5079,동작,폭력,검거,1444.0,2016-01-01
5080,광진,살인,발생,4.0,2016-01-01
5081,광진,살인,검거,4.0,2016-01-01
5082,광진,강도,발생,11.0,2016-01-01
5083,광진,강도,검거,6.0,2016-01-01
5084,광진,강간,발생,279.0,2016-01-01
5085,광진,강간,검거,234.0,2016-01-01
5086,광진,절도,발생,2636.0,2016-01-01
5087,광진,절도,검거,1057.0,2016-01-01
5088,광진,폭력,발생,2392.0,2016-01-01
5089,광진,폭력,검거,2011.0,2016-01-01
5090,서부,살인,발생,4.0,2016-01-01
5091,서부,살인,검거,4.0,2016-01-01
5092,서부,강도,발생,4.0,2016-01-01
5093,서부,강도,검거,2.0,2016-01-01
5094,서부,강간,발생,54.0,2016-01-01
5095,서부,강간,검거,49.0,2016-01-01
5096,서부,절도,발생,781.0,2016-01-01
5097,서부,절도,검거,389.0,2016-01-01
5098,서부,폭력,발생,1128.0,2016-01-01
5099,서부,폭력,검거,980.0,2016-01-01
5100,강북,살인,발생,7.0,2016-01-01
5101,강북,살인,검거,6.0,2016-01-01
5102,강북,강도,발생,5.0,2016-01-01
5103,강북,강도,검거,4.0,2016-01-01
5104,강북,강간,발생,217.0,2016-01-01
5105,강북,강간,검거,159.0,2016-01-01
5106,강북,절도,발생,1222.0,2016-01-01
5107,강북,절도,검거,672.0,2016-01-01
5108,강북,폭력,발생,2778.0,2016-01-01
5109,강북,폭력,검거,2482.0,2016-01-01
5110,금천,살인,발생,6.0,2016-01-01
5111,금천,살인,검거,6.0,2016-01-01
5112,금천,강도,발생,7.0,2016-01-01
5113,금천,강도,검거,7.0,2016-01-01
5114,금천,강간,발생,175.0,2016-01-01
5115,금천,강간,검거,143.0,2016-01-01
5116,금천,절도,발생,1264.0,2016-01-01
5117,금천,절도,검거,654.0,2016-01-01
5118,금천,폭력,발생,2193.0,2016-01-01
5119,금천,폭력,검거,1946.0,2016-01-01
5120,중랑,살인,발생,8.0,2016-01-01
5121,중랑,살인,검거,7.0,2016-01-01
5122,중랑,강도,발생,14.0,2016-01-01
5123,중랑,강도,검거,14.0,2016-01-01
5124,중랑,강간,발생,164.0,2016-01-01
5125,중랑,강간,검거,150.0,2016-01-01
5126,중랑,절도,발생,1691.0,2016-01-01
5127,중랑,절도,검거,1052.0,2016-01-01
5128,중랑,폭력,발생,3164.0,2016-01-01
5129,중랑,폭력,검거,2712.0,2016-01-01
5130,강남,살인,발생,3.0,2016-01-01
5131,강남,살인,검거,3.0,2016-01-01
5132,강남,강도,발생,24.0,2016-01-01
5133,강남,강도,검거,26.0,2016-01-01
5134,강남,강간,발생,339.0,2016-01-01
5135,강남,강간,검거,269.0,2016-01-01
5136,강남,절도,발생,2438.0,2016-01-01
5137,강남,절도,검거,1129.0,2016-01-01
5138,강남,폭력,발생,2336.0,2016-01-01
5139,강남,폭력,검거,2096.0,2016-01-01
5140,관악,살인,발생,6.0,2016-01-01
5141,관악,살인,검거,7.0,2016-01-01
5142,관악,강도,발생,12.0,2016-01-01
5143,관악,강도,검거,10.0,2016-01-01
5144,관악,강간,발생,322.0,2016-01-01
5145,관악,강간,검거,264.0,2016-01-01
5146,관악,절도,발생,2103.0,2016-01-01
5147,관악,절도,검거,937.0,2016-01-01
5148,관악,폭력,발생,3235.0,2016-01-01
5149,관악,폭력,검거,2707.0,2016-01-01
5150,강서,살인,발생,9.0,2016-01-01
5151,강서,살인,검거,10.0,2016-01-01
5152,강서,강도,발생,10.0,2016-01-01
5153,강서,강도,검거,10.0,2016-01-01
5154,강서,강간,발생,275.0,2016-01-01
5155,강서,강간,검거,239.0,2016-01-01
5156,강서,절도,발생,1952.0,2016-01-01
5157,강서,절도,검거,1070.0,2016-01-01
5158,강서,폭력,발생,3204.0,2016-01-01
5159,강서,폭력,검거,2768.0,2016-01-01
5160,강동,살인,발생,4.0,2016-01-01
5161,강동,살인,검거,5.0,2016-01-01
5162,강동,강도,발생,14.0,2016-01-01
5163,강동,강도,검거,13.0,2016-01-01
5164,강동,강간,발생,160.0,2016-01-01
5165,강동,강간,검거,152.0,2016-01-01
5166,강동,절도,발생,1754.0,2016-01-01
5167,강동,절도,검거,902.0,2016-01-01
5168,강동,폭력,발생,2530.0,2016-01-01
5169,강동,폭력,검거,2201.0,2016-01-01
5170,종암,살인,발생,2.0,2016-01-01
5171,종암,살인,검거,1.0,2016-01-01
5172,종암,강도,발생,5.0,2016-01-01
5173,종암,강도,검거,5.0,2016-01-01
5174,종암,강간,발생,51.0,2016-01-01
5175,종암,강간,검거,42.0,2016-01-01
5176,종암,절도,발생,680.0,2016-01-01
5177,종암,절도,검거,344.0,2016-01-01
5178,종암,폭력,발생,932.0,2016-01-01
5179,종암,폭력,검거,815.0,2016-01-01
5180,구로,살인,발생,9.0,2016-01-01
5181,구로,살인,검거,9.0,2016-01-01
5182,구로,강도,발생,10.0,2016-01-01
5183,구로,강도,검거,13.0,2016-01-01
5184,구로,강간,발생,273.0,2016-01-01
5185,구로,강간,검거,181.0,2016-01-01
5186,구로,절도,발생,1910.0,2016-01-01
5187,구로,절도,검거,861.0,2016-01-01
5188,구로,폭력,발생,3164.0,2016-01-01
5189,구로,폭력,검거,2680.0,2016-01-01
5190,서초,살인,발생,4.0,2016-01-01
5191,서초,살인,검거,4.0,2016-01-01
5192,서초,강도,발생,9.0,2016-01-01
5193,서초,강도,검거,5.0,2016-01-01
5194,서초,강간,발생,350.0,2016-01-01
5195,서초,강간,검거,220.0,2016-01-01
5196,서초,절도,발생,1733.0,2016-01-01
5197,서초,절도,검거,814.0,2016-01-01
5198,서초,폭력,발생,1838.0,2016-01-01
5199,서초,폭력,검거,1583.0,2016-01-01
5200,양천,살인,발생,5.0,2016-01-01
5201,양천,살인,검거,5.0,2016-01-01
5202,양천,강도,발생,7.0,2016-01-01
5203,양천,강도,검거,7.0,2016-01-01
5204,양천,강간,발생,131.0,2016-01-01
5205,양천,강간,검거,108.0,2016-01-01
5206,양천,절도,발생,1719.0,2016-01-01
5207,양천,절도,검거,755.0,2016-01-01
5208,양천,폭력,발생,2250.0,2016-01-01
5209,양천,폭력,검거,1918.0,2016-01-01
5210,송파,살인,발생,9.0,2016-01-01
5211,송파,살인,검거,8.0,2016-01-01
5212,송파,강도,발생,15.0,2016-01-01
5213,송파,강도,검거,12.0,2016-01-01
5214,송파,강간,발생,234.0,2016-01-01
5215,송파,강간,검거,184.0,2016-01-01
5216,송파,절도,발생,2543.0,2016-01-01
5217,송파,절도,검거,1048.0,2016-01-01
5218,송파,폭력,발생,3289.0,2016-01-01
5219,송파,폭력,검거,2808.0,2016-01-01
5220,노원,살인,발생,5.0,2016-01-01
5221,노원,살인,검거,6.0,2016-01-01
5222,노원,강도,발생,6.0,2016-01-01
5223,노원,강도,검거,9.0,2016-01-01
5224,노원,강간,발생,159.0,2016-01-01
5225,노원,강간,검거,142.0,2016-01-01
5226,노원,절도,발생,1857.0,2016-01-01
5227,노원,절도,검거,740.0,2016-01-01
5228,노원,폭력,발생,2516.0,2016-01-01
5229,노원,폭력,검거,2124.0,2016-01-01
5230,방배,살인,발생,1.0,2016-01-01
5231,방배,살인,검거,1.0,2016-01-01
5232,방배,강도,발생,4.0,2016-01-01
5233,방배,강도,검거,5.0,2016-01-01
5234,방배,강간,발생,78.0,2016-01-01
5235,방배,강간,검거,51.0,2016-01-01
5236,방배,절도,발생,472.0,2016-01-01
5237,방배,절도,검거,293.0,2016-01-01
5238,방배,폭력,발생,500.0,2016-01-01
5239,방배,폭력,검거,446.0,2016-01-01
5240,은평,살인,발생,2.0,2016-01-01
5241,은평,살인,검거,2.0,2016-01-01
5242,은평,강도,발생,5.0,2016-01-01
5243,은평,강도,검거,5.0,2016-01-01
5244,은평,강간,발생,102.0,2016-01-01
5245,은평,강간,검거,93.0,2016-01-01
5246,은평,절도,발생,885.0,2016-01-01
5247,은평,절도,검거,501.0,2016-01-01
5248,은평,폭력,발생,1536.0,2016-01-01
5249,은평,폭력,검거,1328.0,2016-01-01
5250,도봉,살인,발생,3.0,2016-01-01
5251,도봉,살인,검거,3.0,2016-01-01
5252,도봉,강도,발생,5.0,2016-01-01
5253,도봉,강도,검거,5.0,2016-01-01
5254,도봉,강간,발생,123.0,2016-01-01
5255,도봉,강간,검거,121.0,2016-01-01
5256,도봉,절도,발생,866.0,2016-01-01
5257,도봉,절도,검거,492.0,2016-01-01
5258,도봉,폭력,발생,1441.0,2016-01-01
5259,도봉,폭력,검거,1309.0,2016-01-01
5260,수서,살인,발생,2.0,2016-01-01
5261,수서,살인,검거,2.0,2016-01-01
5262,수서,강도,발생,15.0,2016-01-01
5263,수서,강도,검거,16.0,2016-01-01
5264,수서,강간,발생,177.0,2016-01-01
5265,수서,강간,검거,144.0,2016-01-01
5266,수서,절도,발생,1149.0,2016-01-01
5267,수서,절도,검거,789.0,2016-01-01
5268,수서,폭력,발생,1666.0,2016-01-01
5269,수서,폭력,검거,1431.0,2016-01-01
5270,중부,살인,발생,0.0,2017-01-01
5271,중부,살인,검거,0.0,2017-01-01
5272,중부,강도,발생,6.0,2017-01-01
5273,중부,강도,검거,6.0,2017-01-01
5274,중부,강간,발생,173.0,2017-01-01
5275,중부,강간,검거,87.0,2017-01-01
5276,중부,절도,발생,1061.0,2017-01-01
5277,중부,절도,검거,489.0,2017-01-01
5278,중부,폭력,발생,1198.0,2017-01-01
5279,중부,폭력,검거,1024.0,2017-01-01
5280,종로,살인,발생,5.0,2017-01-01
5281,종로,살인,검거,3.0,2017-01-01
5282,종로,강도,발생,5.0,2017-01-01
5283,종로,강도,검거,4.0,2017-01-01
5284,종로,강간,발생,131.0,2017-01-01
5285,종로,강간,검거,103.0,2017-01-01
5286,종로,절도,발생,910.0,2017-01-01
5287,종로,절도,검거,360.0,2017-01-01
5288,종로,폭력,발생,1220.0,2017-01-01
5289,종로,폭력,검거,1059.0,2017-01-01
5290,남대문,살인,발생,1.0,2017-01-01
5291,남대문,살인,검거,0.0,2017-01-01
5292,남대문,강도,발생,3.0,2017-01-01
5293,남대문,강도,검거,3.0,2017-01-01
5294,남대문,강간,발생,94.0,2017-01-01
5295,남대문,강간,검거,62.0,2017-01-01
5296,남대문,절도,발생,785.0,2017-01-01
5297,남대문,절도,검거,400.0,2017-01-01
5298,남대문,폭력,발생,863.0,2017-01-01
5299,남대문,폭력,검거,780.0,2017-01-01
5300,서대문,살인,발생,4.0,2017-01-01
5301,서대문,살인,검거,4.0,2017-01-01
5302,서대문,강도,발생,1.0,2017-01-01
5303,서대문,강도,검거,2.0,2017-01-01
5304,서대문,강간,발생,202.0,2017-01-01
5305,서대문,강간,검거,181.0,2017-01-01
5306,서대문,절도,발생,1230.0,2017-01-01
5307,서대문,절도,검거,719.0,2017-01-01
5308,서대문,폭력,발생,1676.0,2017-01-01
5309,서대문,폭력,검거,1393.0,2017-01-01
5310,혜화,살인,발생,2.0,2017-01-01
5311,혜화,살인,검거,2.0,2017-01-01
5312,혜화,강도,발생,5.0,2017-01-01
5313,혜화,강도,검거,4.0,2017-01-01
5314,혜화,강간,발생,122.0,2017-01-01
5315,혜화,강간,검거,70.0,2017-01-01
5316,혜화,절도,발생,734.0,2017-01-01
5317,혜화,절도,검거,298.0,2017-01-01
5318,혜화,폭력,발생,923.0,2017-01-01
5319,혜화,폭력,검거,778.0,2017-01-01
5320,용산,살인,발생,1.0,2017-01-01
5321,용산,살인,검거,1.0,2017-01-01
5322,용산,강도,발생,5.0,2017-01-01
5323,용산,강도,검거,4.0,2017-01-01
5324,용산,강간,발생,327.0,2017-01-01
5325,용산,강간,검거,289.0,2017-01-01
5326,용산,절도,발생,1346.0,2017-01-01
5327,용산,절도,검거,626.0,2017-01-01
5328,용산,폭력,발생,2381.0,2017-01-01
5329,용산,폭력,검거,2016.0,2017-01-01
5330,성북,살인,발생,5.0,2017-01-01
5331,성북,살인,검거,5.0,2017-01-01
5332,성북,강도,발생,5.0,2017-01-01
5333,성북,강도,검거,5.0,2017-01-01
5334,성북,강간,발생,107.0,2017-01-01
5335,성북,강간,검거,72.0,2017-01-01
5336,성북,절도,발생,701.0,2017-01-01
5337,성북,절도,검거,332.0,2017-01-01
5338,성북,폭력,발생,1005.0,2017-01-01
5339,성북,폭력,검거,855.0,2017-01-01
5340,동대문,살인,발생,11.0,2017-01-01
5341,동대문,살인,검거,10.0,2017-01-01
5342,동대문,강도,발생,3.0,2017-01-01
5343,동대문,강도,검거,5.0,2017-01-01
5344,동대문,강간,발생,165.0,2017-01-01
5345,동대문,강간,검거,149.0,2017-01-01
5346,동대문,절도,발생,1547.0,2017-01-01
5347,동대문,절도,검거,1017.0,2017-01-01
5348,동대문,폭력,발생,2249.0,2017-01-01
5349,동대문,폭력,검거,2093.0,2017-01-01
5350,마포,살인,발생,3.0,2017-01-01
5351,마포,살인,검거,3.0,2017-01-01
5352,마포,강도,발생,8.0,2017-01-01
5353,마포,강도,검거,8.0,2017-01-01
5354,마포,강간,발생,500.0,2017-01-01
5355,마포,강간,검거,429.0,2017-01-01
5356,마포,절도,발생,2094.0,2017-01-01
5357,마포,절도,검거,837.0,2017-01-01
5358,마포,폭력,발생,2673.0,2017-01-01
5359,마포,폭력,검거,2222.0,2017-01-01
5360,영등포,살인,발생,15.0,2017-01-01
5361,영등포,살인,검거,13.0,2017-01-01
5362,영등포,강도,발생,5.0,2017-01-01
5363,영등포,강도,검거,5.0,2017-01-01
5364,영등포,강간,발생,455.0,2017-01-01
5365,영등포,강간,검거,267.0,2017-01-01
5366,영등포,절도,발생,2304.0,2017-01-01
5367,영등포,절도,검거,1108.0,2017-01-01
5368,영등포,폭력,발생,3190.0,2017-01-01
5369,영등포,폭력,검거,2619.0,2017-01-01
5370,성동,살인,발생,1.0,2017-01-01
5371,성동,살인,검거,1.0,2017-01-01
5372,성동,강도,발생,3.0,2017-01-01
5373,성동,강도,검거,3.0,2017-01-01
5374,성동,강간,발생,132.0,2017-01-01
5375,성동,강간,검거,106.0,2017-01-01
5376,성동,절도,발생,1072.0,2017-01-01
5377,성동,절도,검거,543.0,2017-01-01
5378,성동,폭력,발생,1559.0,2017-01-01
5379,성동,폭력,검거,1378.0,2017-01-01
5380,동작,살인,발생,1.0,2017-01-01
5381,동작,살인,검거,1.0,2017-01-01
5382,동작,강도,발생,7.0,2017-01-01
5383,동작,강도,검거,9.0,2017-01-01
5384,동작,강간,발생,396.0,2017-01-01
5385,동작,강간,검거,173.0,2017-01-01
5386,동작,절도,발생,1226.0,2017-01-01
5387,동작,절도,검거,593.0,2017-01-01
5388,동작,폭력,발생,1700.0,2017-01-01
5389,동작,폭력,검거,1466.0,2017-01-01
5390,광진,살인,발생,6.0,2017-01-01
5391,광진,살인,검거,5.0,2017-01-01
5392,광진,강도,발생,13.0,2017-01-01
5393,광진,강도,검거,8.0,2017-01-01
5394,광진,강간,발생,261.0,2017-01-01
5395,광진,강간,검거,208.0,2017-01-01
5396,광진,절도,발생,2220.0,2017-01-01
5397,광진,절도,검거,1168.0,2017-01-01
5398,광진,폭력,발생,2146.0,2017-01-01
5399,광진,폭력,검거,1900.0,2017-01-01
5400,서부,살인,발생,3.0,2017-01-01
5401,서부,살인,검거,3.0,2017-01-01
5402,서부,강도,발생,2.0,2017-01-01
5403,서부,강도,검거,2.0,2017-01-01
5404,서부,강간,발생,93.0,2017-01-01
5405,서부,강간,검거,79.0,2017-01-01
5406,서부,절도,발생,553.0,2017-01-01
5407,서부,절도,검거,375.0,2017-01-01
5408,서부,폭력,발생,904.0,2017-01-01
5409,서부,폭력,검거,844.0,2017-01-01
5410,강북,살인,발생,8.0,2017-01-01
5411,강북,살인,검거,8.0,2017-01-01
5412,강북,강도,발생,7.0,2017-01-01
5413,강북,강도,검거,5.0,2017-01-01
5414,강북,강간,발생,208.0,2017-01-01
5415,강북,강간,검거,153.0,2017-01-01
5416,강북,절도,발생,1014.0,2017-01-01
5417,강북,절도,검거,635.0,2017-01-01
5418,강북,폭력,발생,2156.0,2017-01-01
5419,강북,폭력,검거,2023.0,2017-01-01
5420,금천,살인,발생,5.0,2017-01-01
5421,금천,살인,검거,5.0,2017-01-01
5422,금천,강도,발생,5.0,2017-01-01
5423,금천,강도,검거,5.0,2017-01-01
5424,금천,강간,발생,240.0,2017-01-01
5425,금천,강간,검거,212.0,2017-01-01
5426,금천,절도,발생,1141.0,2017-01-01
5427,금천,절도,검거,674.0,2017-01-01
5428,금천,폭력,발생,1874.0,2017-01-01
5429,금천,폭력,검거,1676.0,2017-01-01
5430,중랑,살인,발생,5.0,2017-01-01
5431,중랑,살인,검거,5.0,2017-01-01
5432,중랑,강도,발생,3.0,2017-01-01
5433,중랑,강도,검거,4.0,2017-01-01
5434,중랑,강간,발생,172.0,2017-01-01
5435,중랑,강간,검거,144.0,2017-01-01
5436,중랑,절도,발생,1533.0,2017-01-01
5437,중랑,절도,검거,813.0,2017-01-01
5438,중랑,폭력,발생,2858.0,2017-01-01
5439,중랑,폭력,검거,2426.0,2017-01-01
5440,강남,살인,발생,6.0,2017-01-01
5441,강남,살인,검거,6.0,2017-01-01
5442,강남,강도,발생,13.0,2017-01-01
5443,강남,강도,검거,16.0,2017-01-01
5444,강남,강간,발생,456.0,2017-01-01
5445,강남,강간,검거,366.0,2017-01-01
5446,강남,절도,발생,2069.0,2017-01-01
5447,강남,절도,검거,787.0,2017-01-01
5448,강남,폭력,발생,2229.0,2017-01-01
5449,강남,폭력,검거,1942.0,2017-01-01
5450,관악,살인,발생,8.0,2017-01-01
5451,관악,살인,검거,7.0,2017-01-01
5452,관악,강도,발생,7.0,2017-01-01
5453,관악,강도,검거,6.0,2017-01-01
5454,관악,강간,발생,379.0,2017-01-01
5455,관악,강간,검거,323.0,2017-01-01
5456,관악,절도,발생,1979.0,2017-01-01
5457,관악,절도,검거,1152.0,2017-01-01
5458,관악,폭력,발생,3152.0,2017-01-01
5459,관악,폭력,검거,2666.0,2017-01-01
5460,강서,살인,발생,11.0,2017-01-01
5461,강서,살인,검거,11.0,2017-01-01
5462,강서,강도,발생,4.0,2017-01-01
5463,강서,강도,검거,6.0,2017-01-01
5464,강서,강간,발생,316.0,2017-01-01
5465,강서,강간,검거,253.0,2017-01-01
5466,강서,절도,발생,1888.0,2017-01-01
5467,강서,절도,검거,1113.0,2017-01-01
5468,강서,폭력,발생,2916.0,2017-01-01
5469,강서,폭력,검거,2544.0,2017-01-01
5470,강동,살인,발생,5.0,2017-01-01
5471,강동,살인,검거,6.0,2017-01-01
5472,강동,강도,발생,10.0,2017-01-01
5473,강동,강도,검거,12.0,2017-01-01
5474,강동,강간,발생,172.0,2017-01-01
5475,강동,강간,검거,169.0,2017-01-01
5476,강동,절도,발생,1645.0,2017-01-01
5477,강동,절도,검거,949.0,2017-01-01
5478,강동,폭력,발생,2429.0,2017-01-01
5479,강동,폭력,검거,2109.0,2017-01-01
5480,종암,살인,발생,2.0,2017-01-01
5481,종암,살인,검거,2.0,2017-01-01
5482,종암,강도,발생,3.0,2017-01-01
5483,종암,강도,검거,3.0,2017-01-01
5484,종암,강간,발생,66.0,2017-01-01
5485,종암,강간,검거,62.0,2017-01-01
5486,종암,절도,발생,643.0,2017-01-01
5487,종암,절도,검거,371.0,2017-01-01
5488,종암,폭력,발생,897.0,2017-01-01
5489,종암,폭력,검거,772.0,2017-01-01
5490,구로,살인,발생,7.0,2017-01-01
5491,구로,살인,검거,8.0,2017-01-01
5492,구로,강도,발생,8.0,2017-01-01
5493,구로,강도,검거,6.0,2017-01-01
5494,구로,강간,발생,328.0,2017-01-01
5495,구로,강간,검거,181.0,2017-01-01
5496,구로,절도,발생,1725.0,2017-01-01
5497,구로,절도,검거,869.0,2017-01-01
5498,구로,폭력,발생,2827.0,2017-01-01
5499,구로,폭력,검거,2344.0,2017-01-01
5500,서초,살인,발생,8.0,2017-01-01
5501,서초,살인,검거,8.0,2017-01-01
5502,서초,강도,발생,9.0,2017-01-01
5503,서초,강도,검거,2.0,2017-01-01
5504,서초,강간,발생,405.0,2017-01-01
5505,서초,강간,검거,223.0,2017-01-01
5506,서초,절도,발생,1448.0,2017-01-01
5507,서초,절도,검거,659.0,2017-01-01
5508,서초,폭력,발생,1889.0,2017-01-01
5509,서초,폭력,검거,1636.0,2017-01-01
5510,양천,살인,발생,3.0,2017-01-01
5511,양천,살인,검거,2.0,2017-01-01
5512,양천,강도,발생,3.0,2017-01-01
5513,양천,강도,검거,2.0,2017-01-01
5514,양천,강간,발생,138.0,2017-01-01
5515,양천,강간,검거,122.0,2017-01-01
5516,양천,절도,발생,1590.0,2017-01-01
5517,양천,절도,검거,756.0,2017-01-01
5518,양천,폭력,발생,2148.0,2017-01-01
5519,양천,폭력,검거,1778.0,2017-01-01
5520,송파,살인,발생,6.0,2017-01-01
5521,송파,살인,검거,6.0,2017-01-01
5522,송파,강도,발생,1.0,2017-01-01
5523,송파,강도,검거,3.0,2017-01-01
5524,송파,강간,발생,288.0,2017-01-01
5525,송파,강간,검거,242.0,2017-01-01
5526,송파,절도,발생,2274.0,2017-01-01
5527,송파,절도,검거,1026.0,2017-01-01
5528,송파,폭력,발생,3007.0,2017-01-01
5529,송파,폭력,검거,2593.0,2017-01-01
5530,노원,살인,발생,4.0,2017-01-01
5531,노원,살인,검거,4.0,2017-01-01
5532,노원,강도,발생,9.0,2017-01-01
